country,state,city,year,month,ev_registrations,bev_registrations,phev_registrations,charging_stations,charging_points,ev_per_station,station_density,coverage_gap,demand_score,priority_score,monthly_growth_pct,yoy_growth_pct,ev_market_share_pct,bev_share_pct,population,population_density,infra_status,city_tier
Austria,Tyrol,Innsbruck,2023,9,22.0,15,7,236.0,718,22.42,1.78123,0.42,24.252,23.996,37.5,22.22,4.4,70.4,132493.0,1421,Needs Attention,Tier 2
Austria,Tyrol,Innsbruck,2023,10,19.0,13,6,236.0,718,22.42,1.78123,0.42,9.252,8.996,-13.64,5.56,4.4,70.4,132493.0,1421,Needs Attention,Tier 2
Austria,Tyrol,Innsbruck,2023,11,19.0,13,6,236.0,718,22.42,1.78123,0.42,9.252,8.996,0.0,18.75,4.4,70.4,132493.0,1421,Needs Attention,Tier 2
Austria,Tyrol,Innsbruck,2023,12,21.0,15,6,236.0,718,22.42,1.78123,0.42,13.464,13.208,10.53,31.25,4.4,70.4,132493.0,1421,Needs Attention,Tier 2
Austria,Tyrol,Innsbruck,2024,1,29.0,15,6,260.0,925,27.83,1.96237,5.83,11.416,11.16,0.0,50.0,5.4,73.1,132493.0,1421,Needs Attention,Tier 2
Austria,Tyrol,Innsbruck,2024,2,22.0,15,7,260.0,925,27.83,1.96237,5.83,13.32,13.064,4.76,37.5,5.4,73.1,132493.0,1421,Needs Attention,Tier 2
Austria,Tyrol,Innsbruck,2024,3,25.0,17,8,260.0,925,27.83,1.96237,5.83,16.872,16.616,13.64,38.89,5.4,73.1,132493.0,1421,Needs Attention,Tier 2
Austria,Tyrol,Innsbruck,2024,4,24.0,16,8,260.0,925,27.83,1.96237,5.83,11.416,11.16,-4.0,33.33,5.4,73.1,132493.0,1421,Needs Attention,Tier 2
Austria,Tyrol,Innsbruck,2024,5,23.0,16,7,260.0,925,27.83,1.96237,5.83,11.416,11.16,-4.17,21.05,5.4,73.1,132493.0,1421,Needs Attention,Tier 2
Austria,Tyrol,Innsbruck,2024,6,27.0,20,7,260.0,925,27.83,1.96237,5.83,18.372,18.116,17.39,35.0,5.4,73.1,132493.0,1421,Needs Attention,Tier 2
Austria,Tyrol,Innsbruck,2024,7,25.0,18,7,260.0,925,27.83,1.96237,5.83,11.416,11.16,-7.41,38.89,5.4,73.1,132493.0,1421,Needs Attention,Tier 2
Austria,Tyrol,Innsbruck,2024,9,25.0,17,8,260.0,925,27.83,1.96237,5.83,14.896,14.64,8.7,13.64,5.4,73.1,132493.0,1421,Needs Attention,Tier 2
Austria,Tyrol,Innsbruck,2024,10,26.0,18,8,260.0,925,27.83,1.96237,5.83,13.016,12.76,4.0,36.84,5.4,73.1,132493.0,1421,Needs Attention,Tier 2
Austria,Tyrol,Innsbruck,2024,11,27.0,19,8,260.0,925,27.83,1.96237,5.83,12.956,12.7,3.85,42.11,5.4,73.1,132493.0,1421,Needs Attention,Tier 2
Austria,Tyrol,Innsbruck,2024,12,30.0,21,9,260.0,925,27.83,1.96237,5.83,15.86,15.604,11.11,42.86,5.4,73.1,132493.0,1421,Needs Attention,Tier 2
Austria,Tyrol,Innsbruck,2025,1,25.0,19,6,315.0,1059,24.47,2.37748,2.47,10.072,9.816,-16.67,19.05,6.6,75.8,132493.0,1421,Needs Attention,Tier 2
Austria,Tyrol,Innsbruck,2025,2,25.0,19,6,315.0,1059,24.47,2.37748,2.47,10.072,9.816,0.0,13.64,6.6,75.8,132493.0,1421,Needs Attention,Tier 2
Austria,Tyrol,Innsbruck,2025,3,27.0,21,6,315.0,1059,24.47,2.37748,2.47,13.272,13.016,8.0,8.0,6.6,75.8,132493.0,1421,Needs Attention,Tier 2
Austria,Tyrol,Innsbruck,2025,4,28.0,20,8,315.0,1059,24.47,2.37748,2.47,11.552,11.296,3.7,16.67,6.6,75.8,132493.0,1421,Needs Attention,Tier 2
Austria,Tyrol,Innsbruck,2025,5,28.0,22,6,315.0,1059,24.47,2.37748,2.47,10.072,9.816,0.0,21.74,6.6,75.8,132493.0,1421,Needs Attention,Tier 2
Austria,Tyrol,Innsbruck,2025,6,26.0,19,7,315.0,1059,24.47,2.37748,2.47,10.072,9.816,-7.14,-3.7,6.6,75.8,132493.0,1421,Needs Attention,Tier 2
Austria,Tyrol,Innsbruck,2025,7,28.0,19,9,315.0,1059,24.47,2.37748,2.47,13.148,12.892,7.69,12.0,6.6,75.8,132493.0,1421,Needs Attention,Tier 2
Austria,Tyrol,Innsbruck,2025,8,26.0,19,7,315.0,1059,24.47,2.37748,2.47,10.072,9.816,-7.14,13.04,6.6,75.8,132493.0,1421,Needs Attention,Tier 2
Austria,Tyrol,Innsbruck,2025,9,29.0,20,9,315.0,1059,24.47,2.37748,2.47,14.688,14.432,11.54,16.0,6.6,75.8,132493.0,1421,Needs Attention,Tier 2
Austria,Tyrol,Innsbruck,2025,10,24.0,18,6,315.0,1059,24.47,2.37748,2.47,10.072,9.816,-17.24,-7.69,6.6,75.8,132493.0,1421,Needs Attention,Tier 2
Austria,Tyrol,Innsbruck,2025,11,26.0,20,6,315.0,1059,24.47,2.37748,2.47,13.404,13.148,8.33,-3.7,6.6,75.8,132493.0,1421,Needs Attention,Tier 2
Austria,Tyrol,Innsbruck,2025,12,32.0,25,7,315.0,1059,24.47,2.37748,2.47,19.304,19.048,23.08,6.67,6.6,75.8,132493.0,1421,Needs Attention,Tier 2
Austria,Upper Austria,Linz,2021,1,13.0,8,5,248.0,562,17.25,1.19231,0.0,8.951,8.621,4.21,186.27,2.0,65.0,208000.0,1834,Adequate,Tier 2
Austria,Upper Austria,Linz,2021,2,12.0,8,4,248.0,562,17.25,1.19231,0.0,7.267,6.937,-7.69,180.88,2.0,65.0,208000.0,1834,Adequate,Tier 2
Austria,Upper Austria,Linz,2021,3,16.0,10,6,248.0,562,17.25,1.19231,0.0,20.599,20.269,33.33,131.1,2.0,65.0,208000.0,1834,Adequate,Tier 2
Austria,Upper Austria,Linz,2021,4,15.0,9,6,248.0,562,17.25,1.19231,0.0,7.267,6.937,-6.25,193.44,2.0,65.0,208000.0,1834,Adequate,Tier 2
Austria,Upper Austria,Linz,2021,5,16.0,10,6,248.0,562,17.25,1.19231,0.0,9.935,9.605,6.67,120.47,2.0,65.0,208000.0,1834,Adequate,Tier 2
Austria,Upper Austria,Linz,2021,6,15.0,9,6,248.0,562,17.25,1.19231,0.0,7.267,6.937,-6.25,179.2,2.0,65.0,208000.0,1834,Adequate,Tier 2
Austria,Upper Austria,Linz,2021,7,13.0,8,5,248.0,562,17.25,1.19231,0.0,7.267,6.937,-13.33,198.49,2.0,65.0,208000.0,1834,Adequate,Tier 2
Austria,Upper Austria,Linz,2021,8,15.0,9,6,248.0,562,17.25,1.19231,0.0,13.419,13.089,15.38,120.13,2.0,65.0,208000.0,1834,Adequate,Tier 2
Austria,Upper Austria,Linz,2021,9,19.0,12,7,248.0,562,17.25,1.19231,0.0,17.935,17.605,26.67,163.91,2.0,65.0,208000.0,1834,Adequate,Tier 2
Austria,Upper Austria,Linz,2021,10,15.0,9,6,248.0,562,17.25,1.19231,0.0,7.267,6.937,-21.05,153.69,2.0,65.0,208000.0,1834,Adequate,Tier 2
Austria,Upper Austria,Linz,2021,11,15.0,9,6,248.0,562,17.25,1.19231,0.0,7.267,6.937,0.0,170.72,2.0,65.0,208000.0,1834,Adequate,Tier 2
Austria,Upper Austria,Linz,2021,12,14.0,9,5,248.0,562,17.25,1.19231,0.0,7.267,6.937,-6.67,181.55,2.0,65.0,208000.0,1834,Adequate,Tier 2
Austria,Upper Austria,Linz,2022,1,17.0,12,5,259.0,810,23.47,1.24519,1.47,18.327,17.997,21.43,30.77,3.3,67.7,208000.0,1834,Needs Attention,Tier 2
Austria,Upper Austria,Linz,2022,2,19.0,13,6,259.0,810,23.47,1.24519,1.47,14.459,14.129,11.76,58.33,3.3,67.7,208000.0,1834,Needs Attention,Tier 2
Austria,Upper Austria,Linz,2022,3,23.0,15,8,259.0,810,23.47,1.24519,1.47,18.175,17.845,21.05,43.75,3.3,67.7,208000.0,1834,Needs Attention,Tier 2
Austria,Upper Austria,Linz,2022,4,20.0,14,6,259.0,810,23.47,1.24519,1.47,9.755,9.425,-13.04,33.33,3.3,67.7,208000.0,1834,Needs Attention,Tier 2
Austria,Upper Austria,Linz,2022,5,21.0,14,7,259.0,810,23.47,1.24519,1.47,11.755,11.425,5.0,31.25,3.3,67.7,208000.0,1834,Needs Attention,Tier 2
Austria,Upper Austria,Linz,2022,6,20.0,13,7,259.0,810,23.47,1.24519,1.47,9.755,9.425,-4.76,33.33,3.3,67.7,208000.0,1834,Needs Attention,Tier 2
Austria,Upper Austria,Linz,2022,7,18.0,11,7,259.0,810,23.47,1.24519,1.47,9.755,9.425,-10.0,38.46,3.3,67.7,208000.0,1834,Needs Attention,Tier 2
Austria,Upper Austria,Linz,2022,8,20.0,13,7,259.0,810,23.47,1.24519,1.47,14.199,13.869,11.11,33.33,3.3,67.7,208000.0,1834,Needs Attention,Tier 2
Austria,Upper Austria,Linz,2022,9,22.0,14,8,259.0,810,23.47,1.24519,1.47,13.755,13.425,10.0,15.79,3.3,67.7,208000.0,1834,Needs Attention,Tier 2
Austria,Upper Austria,Linz,2022,10,23.0,15,8,259.0,810,23.47,1.24519,1.47,11.575,11.245,4.55,53.33,3.3,67.7,208000.0,1834,Needs Attention,Tier 2
Austria,Upper Austria,Linz,2022,11,21.0,13,8,259.0,810,23.47,1.24519,1.47,9.755,9.425,-8.7,40.0,3.3,67.7,208000.0,1834,Needs Attention,Tier 2
Austria,Upper Austria,Linz,2022,12,25.0,17,8,259.0,810,23.47,1.24519,1.47,17.375,17.045,19.05,78.57,3.3,67.7,208000.0,1834,Needs Attention,Tier 2
Austria,Upper Austria,Linz,2023,1,31.0,21,10,417.0,1531,24.45,2.00481,2.45,19.747,19.417,24.0,82.35,4.4,70.4,208000.0,1834,Needs Attention,Tier 2
Austria,Upper Austria,Linz,2023,2,25.0,18,7,417.0,1531,24.45,2.00481,2.45,10.147,9.817,-19.35,31.58,4.4,70.4,208000.0,1834,Needs Attention,Tier 2
Austria,Upper Austria,Linz,2023,3,41.0,29,12,417.0,1531,24.45,2.00481,2.45,35.747,35.417,64.0,78.26,4.4,70.4,208000.0,1834,Needs Attention,Tier 2
Austria,Upper Austria,Linz,2023,4,31.0,22,9,417.0,1531,24.45,2.00481,2.45,10.147,9.817,-24.39,55.0,4.4,70.4,208000.0,1834,Needs Attention,Tier 2
Austria,Upper Austria,Linz,2023,5,39.0,28,11,417.0,1531,24.45,2.00481,2.45,20.471,20.141,25.81,85.71,4.4,70.4,208000.0,1834,Needs Attention,Tier 2
Austria,Upper Austria,Linz,2023,6,39.0,28,11,417.0,1531,24.45,2.00481,2.45,10.147,9.817,0.0,95.0,4.4,70.4,208000.0,1834,Needs Attention,Tier 2
Austria,Upper Austria,Linz,2023,7,32.0,23,9,417.0,1531,24.45,2.00481,2.45,10.147,9.817,-17.95,77.78,4.4,70.4,208000.0,1834,Needs Attention,Tier 2
Austria,Upper Austria,Linz,2023,8,33.0,23,10,417.0,1531,24.45,2.00481,2.45,11.395,11.065,3.12,65.0,4.4,70.4,208000.0,1834,Needs Attention,Tier 2
Austria,Upper Austria,Linz,2023,9,40.0,27,13,417.0,1531,24.45,2.00481,2.45,18.631,18.301,21.21,81.82,4.4,70.4,208000.0,1834,Needs Attention,Tier 2
Austria,Upper Austria,Linz,2023,10,37.0,24,13,417.0,1531,24.45,2.00481,2.45,10.147,9.817,-7.5,60.87,4.4,70.4,208000.0,1834,Needs Attention,Tier 2
Austria,Upper Austria,Linz,2023,11,33.0,21,12,417.0,1531,24.45,2.00481,2.45,10.147,9.817,-10.81,57.14,4.4,70.4,208000.0,1834,Needs Attention,Tier 2
Austria,Upper Austria,Linz,2023,12,39.0,28,11,417.0,1531,24.45,2.00481,2.45,17.419,17.089,18.18,56.0,4.4,70.4,208000.0,1834,Needs Attention,Tier 2
Austria,Upper Austria,Linz,2024,1,30.0,21,9,591.0,1460,19.21,2.84135,0.0,8.051,7.721,-23.08,-3.23,5.4,73.1,208000.0,1834,Adequate,Tier 2
Austria,Upper Austria,Linz,2024,2,34.0,26,8,591.0,1460,19.21,2.84135,0.0,13.383,13.053,13.33,36.0,5.4,73.1,208000.0,1834,Adequate,Tier 2
Austria,Upper Austria,Linz,2024,3,48.0,35,13,591.0,1460,19.21,2.84135,0.0,24.523,24.193,41.18,17.07,5.4,73.1,208000.0,1834,Adequate,Tier 2
Austria,Upper Austria,Linz,2024,4,36.0,25,11,591.0,1460,19.21,2.84135,0.0,8.051,7.721,-25.0,16.13,5.4,73.1,208000.0,1834,Adequate,Tier 2
Austria,Upper Austria,Linz,2024,5,41.0,30,11,591.0,1460,19.21,2.84135,0.0,13.607,13.277,13.89,5.13,5.4,73.1,208000.0,1834,Adequate,Tier 2
Austria,Upper Austria,Linz,2024,6,36.0,27,9,591.0,1460,19.21,2.84135,0.0,8.051,7.721,-12.2,-7.69,5.4,73.1,208000.0,1834,Adequate,Tier 2
Austria,Upper Austria,Linz,2024,7,34.0,24,10,591.0,1460,19.21,2.84135,0.0,8.051,7.721,-5.56,6.25,5.4,73.1,208000.0,1834,Adequate,Tier 2
Austria,Upper Austria,Linz,2024,8,37.0,26,11,591.0,1460,19.21,2.84135,0.0,11.579,11.249,8.82,12.12,5.4,73.1,208000.0,1834,Adequate,Tier 2
Austria,Upper Austria,Linz,2024,9,44.0,31,13,591.0,1460,19.21,2.84135,0.0,15.619,15.289,18.92,10.0,5.4,73.1,208000.0,1834,Adequate,Tier 2
Austria,Upper Austria,Linz,2024,10,39.0,30,9,591.0,1460,19.21,2.84135,0.0,8.051,7.721,-11.36,5.41,5.4,73.1,208000.0,1834,Adequate,Tier 2
Austria,Upper Austria,Linz,2024,11,40.0,29,11,591.0,1460,19.21,2.84135,0.0,9.075,8.745,2.56,21.21,5.4,73.1,208000.0,1834,Adequate,Tier 2
Austria,Upper Austria,Linz,2024,12,43.0,31,12,591.0,1460,19.21,2.84135,0.0,11.051,10.721,7.5,10.26,5.4,73.1,208000.0,1834,Adequate,Tier 2
Austria,Upper Austria,Linz,2025,1,39.0,28,11,498.0,1871,25.19,2.39423,3.19,10.443,10.113,-9.3,30.0,6.6,75.8,208000.0,1834,Needs Attention,Tier 2
Austria,Upper Austria,Linz,2025,2,36.0,25,11,498.0,1871,25.19,2.39423,3.19,10.443,10.113,-7.69,5.88,6.6,75.8,208000.0,1834,Needs Attention,Tier 2
Austria,Upper Austria,Linz,2025,3,43.0,33,10,498.0,1871,25.19,2.39423,3.19,18.219,17.889,19.44,-10.42,6.6,75.8,208000.0,1834,Needs Attention,Tier 2
Austria,Upper Austria,Linz,2025,4,39.0,30,9,498.0,1871,25.19,2.39423,3.19,10.443,10.113,-9.3,8.33,6.6,75.8,208000.0,1834,Needs Attention,Tier 2
Austria,Upper Austria,Linz,2025,5,51.0,40,11,498.0,1871,25.19,2.39423,3.19,22.751,22.421,30.77,24.39,6.6,75.8,208000.0,1834,Needs Attention,Tier 2
Austria,Upper Austria,Linz,2025,6,45.0,35,10,498.0,1871,25.19,2.39423,3.19,10.443,10.113,-11.76,25.0,6.6,75.8,208000.0,1834,Needs Attention,Tier 2
Austria,Upper Austria,Linz,2025,7,39.0,30,9,498.0,1871,25.19,2.39423,3.19,10.443,10.113,-13.33,14.71,6.6,75.8,208000.0,1834,Needs Attention,Tier 2
Austria,Upper Austria,Linz,2025,8,38.0,29,9,498.0,1871,25.19,2.39423,3.19,10.443,10.113,-2.56,2.7,6.6,75.8,208000.0,1834,Needs Attention,Tier 2
Austria,Upper Austria,Linz,2025,9,42.0,30,12,498.0,1871,25.19,2.39423,3.19,14.655,14.325,10.53,-4.55,6.6,75.8,208000.0,1834,Needs Attention,Tier 2
Austria,Upper Austria,Linz,2025,10,45.0,32,13,498.0,1871,25.19,2.39423,3.19,13.299,12.969,7.14,15.38,6.6,75.8,208000.0,1834,Needs Attention,Tier 2
Austria,Upper Austria,Linz,2025,11,41.0,29,12,498.0,1871,25.19,2.39423,3.19,10.443,10.113,-8.89,2.5,6.6,75.8,208000.0,1834,Needs Attention,Tier 2
Austria,Upper Austria,Linz,2025,12,48.0,34,14,498.0,1871,25.19,2.39423,3.19,17.271,16.941,17.07,11.63,6.6,75.8,208000.0,1834,Needs Attention,Tier 2
Austria,Upper Austria,Wels,2021,1,3.0,1,2,54.0,176,21.19,0.85714,0.0,11.349,11.204,6.78,180.07,2.0,65.0,63000.0,807,Adequate,Tier 3
Austria,Upper Austria,Wels,2021,2,3.0,1,2,54.0,176,21.19,0.85714,0.0,8.637,8.492,0.0,183.6,2.0,65.0,63000.0,807,Adequate,Tier 3
Austria,Upper Austria,Wels,2021,3,4.0,2,2,54.0,176,21.19,0.85714,0.0,21.969,21.824,33.33,128.33,2.0,65.0,63000.0,807,Adequate,Tier 3
Austria,Upper Austria,Wels,2021,4,3.0,1,2,54.0,176,21.19,0.85714,0.0,8.637,8.492,-25.0,187.69,2.0,65.0,63000.0,807,Adequate,Tier 3
Austria,Upper Austria,Wels,2021,5,4.0,2,2,54.0,176,21.19,0.85714,0.0,21.969,21.824,33.33,168.96,2.0,65.0,63000.0,807,Adequate,Tier 3
Austria,Upper Austria,Wels,2021,6,3.0,1,2,54.0,176,21.19,0.85714,0.0,8.637,8.492,-25.0,193.31,2.0,65.0,63000.0,807,Adequate,Tier 3
Austria,Upper Austria,Wels,2021,7,4.0,2,2,54.0,176,21.19,0.85714,0.0,21.969,21.824,33.33,177.98,2.0,65.0,63000.0,807,Adequate,Tier 3
Austria,Upper Austria,Wels,2021,8,3.0,1,2,54.0,176,21.19,0.85714,0.0,8.637,8.492,-25.0,159.29,2.0,65.0,63000.0,807,Adequate,Tier 3
Austria,Upper Austria,Wels,2021,9,4.0,2,2,54.0,176,21.19,0.85714,0.0,21.969,21.824,33.33,169.97,2.0,65.0,63000.0,807,Adequate,Tier 3
Austria,Upper Austria,Wels,2021,10,4.0,2,2,54.0,176,21.19,0.85714,0.0,8.637,8.492,0.0,203.52,2.0,65.0,63000.0,807,Adequate,Tier 3
Austria,Upper Austria,Wels,2021,11,4.0,2,2,54.0,176,21.19,0.85714,0.0,8.637,8.492,0.0,134.31,2.0,65.0,63000.0,807,Adequate,Tier 3
Austria,Upper Austria,Wels,2021,12,4.0,2,2,54.0,176,21.19,0.85714,0.0,8.637,8.492,0.0,168.64,2.0,65.0,63000.0,807,Adequate,Tier 3
Austria,Upper Austria,Wels,2022,1,5.0,3,2,67.0,227,26.7,1.06349,4.7,20.841,20.696,25.0,66.67,3.3,67.7,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2022,2,5.0,3,2,67.0,227,26.7,1.06349,4.7,10.841,10.696,0.0,66.67,3.3,67.7,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2022,3,6.0,4,2,67.0,227,26.7,1.06349,4.7,18.841,18.696,20.0,50.0,3.3,67.7,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2022,4,5.0,3,2,67.0,227,26.7,1.06349,4.7,10.841,10.696,-16.67,66.67,3.3,67.7,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2022,5,7.0,4,3,67.0,227,26.7,1.06349,4.7,26.841,26.696,40.0,75.0,3.3,67.7,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2022,6,6.0,4,2,67.0,227,26.7,1.06349,4.7,10.841,10.696,-14.29,100.0,3.3,67.7,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2022,7,6.0,4,2,67.0,227,26.7,1.06349,4.7,10.841,10.696,0.0,50.0,3.3,67.7,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2022,8,6.0,3,3,67.0,227,26.7,1.06349,4.7,10.841,10.696,0.0,100.0,3.3,67.7,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2022,9,6.0,3,3,67.0,227,26.7,1.06349,4.7,10.841,10.696,0.0,50.0,3.3,67.7,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2022,10,6.0,3,3,67.0,227,26.7,1.06349,4.7,10.841,10.696,0.0,50.0,3.3,67.7,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2022,11,6.0,3,3,67.0,227,26.7,1.06349,4.7,10.841,10.696,0.0,50.0,3.3,67.7,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2022,12,6.0,3,3,67.0,227,26.7,1.06349,4.7,10.841,10.696,0.0,50.0,3.3,67.7,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2023,1,5.0,3,2,76.0,258,27.28,1.20635,5.28,11.073,10.928,-16.67,0.0,4.4,70.4,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2023,2,6.0,4,2,76.0,258,27.28,1.20635,5.28,19.073,18.928,20.0,20.0,4.4,70.4,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2023,3,8.0,5,3,76.0,258,27.28,1.20635,5.28,24.405,24.26,33.33,33.33,4.4,70.4,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2023,4,7.0,4,3,76.0,258,27.28,1.20635,5.28,11.073,10.928,-12.5,40.0,4.4,70.4,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2023,4,7.0,4,3,76.0,258,27.28,1.20635,5.28,11.073,10.928,-12.5,40.0,4.4,70.4,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2023,5,7.0,5,2,76.0,258,27.28,1.20635,5.28,11.073,10.928,0.0,0.0,4.4,70.4,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2023,6,7.0,4,3,76.0,258,27.28,1.20635,5.28,11.073,10.928,0.0,16.67,4.4,70.4,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2023,7,6.0,4,2,76.0,258,27.28,1.20635,5.28,11.073,10.928,-14.29,0.0,4.4,70.4,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2023,9,8.0,5,3,76.0,258,27.28,1.20635,5.28,24.405,24.26,33.33,33.33,4.4,70.4,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2023,10,7.0,5,2,76.0,258,27.28,1.20635,5.28,11.073,10.928,-12.5,16.67,4.4,70.4,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2023,11,7.0,5,2,76.0,258,27.28,1.20635,5.28,11.073,10.928,0.0,16.67,4.4,70.4,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2023,12,8.0,5,3,76.0,258,27.28,1.20635,5.28,16.789,16.644,14.29,33.33,4.4,70.4,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2024,1,8.0,5,3,111.0,322,22.87,1.7619,0.87,9.309,9.164,0.0,60.0,5.4,73.1,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2024,2,8.0,6,2,111.0,322,22.87,1.7619,0.87,9.309,9.164,0.0,33.33,5.4,73.1,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2024,3,9.0,6,3,111.0,322,22.87,1.7619,0.87,14.309,14.164,12.5,12.5,5.4,73.1,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2024,4,8.0,6,2,111.0,322,22.87,1.7619,0.87,9.309,9.164,-11.11,14.29,5.4,73.1,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2024,5,7.0,5,2,111.0,322,22.87,1.7619,0.87,9.309,9.164,-12.5,0.0,5.4,73.1,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2024,6,8.0,5,3,111.0,322,22.87,1.7619,0.87,15.025,14.88,14.29,14.29,5.4,73.1,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2024,7,8.0,6,2,111.0,322,22.87,1.7619,0.87,9.309,9.164,0.0,33.33,5.4,73.1,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2024,8,9.0,6,3,111.0,322,22.87,1.7619,0.87,14.309,14.164,12.5,50.0,5.4,73.1,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2024,9,9.0,6,3,111.0,322,22.87,1.7619,0.87,9.309,9.164,0.0,12.5,5.4,73.1,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2024,10,8.0,5,3,111.0,322,22.87,1.7619,0.87,9.309,9.164,-11.11,14.29,5.4,73.1,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2024,11,8.0,5,3,111.0,322,22.87,1.7619,0.87,9.309,9.164,0.0,14.29,5.4,73.1,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2024,12,9.0,6,3,111.0,322,22.87,1.7619,0.87,14.309,14.164,12.5,12.5,5.4,73.1,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2025,1,10.0,7,3,138.0,460,26.39,2.19048,4.39,15.161,15.016,11.11,25.0,6.6,75.8,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2025,2,10.0,7,3,138.0,460,26.39,2.19048,4.39,10.717,10.572,0.0,25.0,6.6,75.8,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2025,3,12.0,9,3,138.0,460,26.39,2.19048,4.39,18.717,18.572,20.0,33.33,6.6,75.8,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2025,4,14.0,10,4,138.0,460,26.39,2.19048,4.39,17.385,17.24,16.67,75.0,6.6,75.8,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2025,5,14.0,10,4,138.0,460,26.39,2.19048,4.39,10.717,10.572,0.0,100.0,6.6,75.8,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2025,6,14.0,11,3,138.0,460,26.39,2.19048,4.39,10.717,10.572,0.0,75.0,6.6,75.8,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2025,7,11.0,7,4,138.0,460,26.39,2.19048,4.39,10.717,10.572,-21.43,37.5,6.6,75.8,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2025,8,10.0,7,3,138.0,460,26.39,2.19048,4.39,10.717,10.572,-9.09,11.11,6.6,75.8,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2025,9,13.0,10,3,138.0,460,26.39,2.19048,4.39,22.717,22.572,30.0,44.44,6.6,75.8,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2025,10,15.0,12,3,138.0,460,26.39,2.19048,4.39,16.869,16.724,15.38,87.5,6.6,75.8,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2025,11,13.0,10,3,138.0,460,26.39,2.19048,4.39,10.717,10.572,-13.33,62.5,6.6,75.8,63000.0,807,Needs Attention,Tier 3
Austria,Upper Austria,Wels,2025,12,13.0,9,4,138.0,460,26.39,2.19048,4.39,10.717,10.572,0.0,44.44,6.6,75.8,63000.0,807,Needs Attention,Tier 3
Austria,Vienna,Vienna,2021,1,138.0,87,51,1673.0,6260,28.98,0.87537,6.98,15.304,14.476,6.98,144.59,2.0,65.0,1911191.0,4600,Needs Attention,Tier 1
Austria,Vienna,Vienna,2021,2,134.0,89,45,1673.0,6260,28.98,0.87537,6.98,12.512,11.684,-2.9,157.72,2.0,65.0,1911191.0,4600,Needs Attention,Tier 1
Austria,Vienna,Vienna,2021,3,178.0,116,62,1673.0,6260,28.98,0.87537,6.98,25.648,24.82,32.84,182.9,2.0,65.0,1911191.0,4600,Needs Attention,Tier 1
